sample	genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads	species	genus	SDP	sec_clust
26B	Ga0133563.fna	163.200817300437	0.972299361536021	0.0190361169543461	1683102	1	1	174	67.5194849254895	0.0520474955053378	0.965879667423602	1	0.0188411095229809	0.982692101860521	0.995924767204249	NA	False	1510871	147.746524355819	0.355597343669302	0.958235815698816	28137	6625	6234	85243	1008030	1028452	0.97504308639316	91477	2122650	Lactobacillus apis	Lactobacillus	Firm5_1	36_1
26B	Ga0216357.fna	0.0034405770190297	0.0020942413888204	NA	1899972	5	4	0	0.0860664123604091	6.24560528318021e-05	0	0.0030334193659221	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	26	27	0.980016478099017	0	134	Bombella sp.	Bombella	Bom_apis_melli	4_0
26B	Ga0226843.fna	0.155230956499455	0.0048949747182624	0.0041830285435181	1654554	13	5	0	6.4768320447988	0.0050392254850923	0.0021365274267264	0.128089880705322	0.0011522622707517	0.97001414427157	0.972277227722772	NA	False	75	50.6133333333333	0.599129363401395	1	106	98	98	28	944	1016	0.961979358119051	126	7581	Lactobacillus bombicola	Lactobacillus	Firm5_bombus_2	32_1
26B	Ga0226852.fna	0.278886941199145	0.0194357002352523	0.0149067172200505	1634415	17	8	0	2.85713985943088	0.0022371888983411	0.0138514391999583	0.218278835438473	0.0142554709651816	0.953708202659128	0.968461504483414	NA	False	1357	46.3817243920413	0.779571289057671	0.994794381016202	1048	714	696	799	1666	2358	0.959453595976084	1495	8969	Lactobacillus bombicola	Lactobacillus	Firm5_bombus_1	33_0
26B	Ga0227298.fna	0.760928327936384	0.0191195846417344	0.0051376972371083	2530442	18	14	0	12.8446379634217	0.0080804009365428	0.0117967532944836	0.489262599170357	0.0031203511981852	0.960503835717396	0.964959297845968	NA	False	1174	76.8296422487223	0.602155917806857	0.979438435775038	1179	1046	1034	363	7264	7798	0.976384382799275	1397	31557	Gilliamella sp.	Gilliamella	Gilli_bombus	46_1
26B	Ga0227301.fna	0.262283712821078	0.0093215653562501	0.0040612345025738	2687746	34	17	0	5.655156011427	0.0034538274615895	0.0046615267960588	0.206733872985972	0.0021212489598872	0.978050921861282	0.980525181578737	NA	False	165	65.8	0.718953076106447	0.997510440089945	275	244	242	110	2677	2950	0.975310966062025	352	14366	Gilliamella sp.	Gilliamella	Gilli_bombus	45_2
26B	Ga0227302.fna	0.239966029030961	0.0089886780262176	0.0051763333307252	2377324	10	9	0	4.70370001086412	0.0030519560753831	0.0052828306112249	0.190946314362727	0.0041969857155888	0.973166653395971	0.976271996178039	NA	False	334	55.8982035928144	0.887886623252869	1	337	298	292	137	2202	2257	0.980373648336512	429	11405	Gilliamella sp.	Gilliamella	Gilli_bombus	45_4
26B	Ga0227359.fna	110.382528568578	0.973784712398232	0.0146920358526068	2014626	29	28	120	92.9934060714434	0.0656116716205926	0.943768222985308	1	0.0138178544552884	0.975922770256766	0.991619594601702	NA	False	1071961	119.1616224844	0.435954650326154	0.953813663690912	45779	15934	15252	84323	819121	839073	0.980430600921434	99575	1847641	Lactobacillus melliventris	Lactobacillus	Firm5_3	38_2
26B	Ga0248239.fna	0.044369365926243	0.0016518972613326	0.0005816322028292	2354868	14	1	0	1.39727441056783	0.0009110807301669	0.0015419123279946	0.0384206115901656	0.000448374506401	0.964748003304875	0.965298815753236	NA	False	1	5	1	1	128	126	126	5	384	393	0.97354937650993	131	1340	Commensalibacter	Commensalibacter	Com_monarch	29_0
26B	Ga0307800.fna	0.536177809794886	0.0096358603634883	0.0040603075182069	2809609	1	1	0	8.32520661354373	0.0049669251249275	0.0071134453228189	0.377147163783066	0.0020364035460117	0.990643450415291	0.993745621935355	NA	False	360	100.622222222222	0.242991668493271	0.891279376042098	187	125	121	196	5835	6001	0.992975590799229	317	19659	Gilliamella sp.	Gilliamella	Gilli_5	55_0
26B	Ga0307802.fna	0.3363613686216	0.0097031961397815	0.0057951382264733	2754041	1	1	0	5.89345887333133	0.0035514107527849	0.0067900223707634	0.256961254681578	0.0019842712202314	0.990267379679144	0.993262032085561	NA	False	444	39.3108108108108	0.43732630099507	0.975410131517853	182	126	115	228	3652	3937	0.986076656596464	343	15443	Gilliamella sp.	Gilliamella	Gilli_4	50_2
26B	Ga0307803.fna	0.939427979203932	0.0262562627547678	0.0048087019927627	2404493	1	1	0	10.9263822752887	0.0070466513648221	0.0159393269183981	0.563739137314609	0.0024656539043212	0.981318165214215	0.984136095600897	NA	False	762	48.001312335958	0.430473102431247	0.930169054817564	716	608	593	412	8804	9525	0.985866802715079	1005	45806	Gilliamella sp.	Gilliamella	Gilli_6	54_1
26B	Ga0307804.fna	0.183683677866813	0.0141547962342514	0.0030966912963026	2151073	1	1	0	2.27516324368158	0.0015513338893724	0.0095487228931793	0.149722649110542	0.0026385361334736	0.99381694255112	0.994839337877312	NA	False	16	67.0625	0.378767598856377	1	127	106	104	110	1574	1616	0.991105384422383	214	6010	Lactobacillus panisapium	Lactobacillus	Firm5_7	35_1
26B	Ga0308518.fna	0.0039907551295586	0.0025776304187079	0	2023176	12	7	0	0.0928030415947804	6.52834699726285e-05	5.93126846107307e-05	0.0035176353529864	0	1	1	NA	False	NA	NA	NA	NA	0	0	0	0	30	31	0.98272621706189	0	127	Bombella intestini	Bombella	Bom_bombus	3_0
26B	Ga0308523.fna	0.430759457288565	0.24176126122011	0.0057365035386292	1423003	26	24	0	1.1285552412227	0.0009477963452959	0.0080224707888879	0.31638514729228	0	0.98239313244569	0.985634197617379	NA	False	6	12.3333333333333	1	1	201	164	161	102	2314	2371	0.979910668904174	263	5050	Apilactobacillus kunkeei	Apilactobacillus	Lkun	11_0
26B	Ga0312305.fna	3.85973982251917	0.22007462038424	0.0102166428195094	2233706	1	1	0	16.8742577613925	0.0112909689820799	0.113305421572938	0.966897625542121	0.0058137169977018	0.969560355761366	0.977411286849394	NA	False	18236	68.0173831980698	0.514016439164945	0.97808422891937	7704	5717	5594	6003	31474	32650	0.973827328421804	11597	183532	Bifidobacterium sp.	Bifidobacterium	Bifido_1_cerana	58_10
26B	Ga0326500.fna	857.220231827279	0.96594863107774	0.0124446103002768	2446304	15	15	962	386.298615038933	0.247135131534391	0.956345163969809	1	0.0120671652620624	0.977992409524896	0.988961368422717	NA	False	1166475	211.080155168349	0.899343000512417	0.989618272022222	51487	25825	24954	64134	7669470	7826022	0.976256376655477	89088	16360831	Snodgrassella alvi	Snodgrassella	Snod_1	61_1
26B	Ga0372762.fna	0.0745436021282215	0.0496338502949574	0.0004334477196752	1987575	1	1	0	0.372222123829002	0.0002640355355615	0.0002842660025407	0.0637024902194237	0	0.97345132743362	0.97345132743362	NA	False	NA	NA	NA	NA	15	15	15	0	568	588	0.987155452357622	15	1470	Bombella sp.	Bombella	Bom_1	2_2
26B	Ga0418777.fna	0.134599625279653	0.003253828061157	0.0045236403654728	2612615	1	1	0	5.46623921893615	0.0033819535043336	0.0022291841698834	0.112060322572212	0.0032737556153832	0.972870879120879	0.974759615384615	NA	False	229	63.8558951965066	0.675465920146182	0.980837099811676	158	147	145	64	1405	1847	0.968046376737376	209	9813	Frischella sp.	Frischella	Fper_2	56_0
26B	H3R26.fna	38.7515878865911	0.975927423890334	0.006636820386258	1671404	9	9	38	20.4329447430089	0.0158133670757404	0.97073358685273	0.999999999999999	0.007332623563155	0.988660008579416	0.994711825295472	NA	False	63385	60.0987299834346	0.746861588226974	0.993594018694388	18399	8580	8377	24620	242605	245297	0.984036045502786	32997	501484	Bombilactobacillus mellifer	Bombilactobacillus	Firm4_2	31_1
26B	H3S80.fna	0.134915956806763	0.0050666878144041	0.0007244256989289	2622818	3	2	0	4.05275165773559	0.0025027396716168	0.0016112440893725	0.112308307903265	0.0003146218852836	0.979176526265972	0.979413156649314	NA	False	NA	NA	NA	NA	88	87	87	2	1319	1329	0.971052313422788	89	4663	Bartonella apis	Bartonella	Bapis	39_2
26B	H3T37.fna	2.1749461901581	0.712991406845755	0.0102252559066697	1522491	18	18	2	3.24396550106482	0.0026321647303991	0.134852028681943	0.853463023918311	0.0024616138082385	0.988013306642118	0.993361290919629	NA	False	1087	94.6310947562098	0.376919472907626	0.986863373240918	2461	1363	1327	3175	12496	12697	0.980799861490289	4502	29256	Apilactobacillus kunkeei	Apilactobacillus	Lkun	10_2
26B	H3T38.fna	248.931573879368	0.967088676529378	0.0035947447644827	1615918	15	7	278	126.434852663655	0.0995544774456031	0.955628936616833	1	0.0029705075075474	0.980939219721568	0.988058680833924	NA	False	195553	146.74436597751	0.860426698601674	0.995674749382238	29434	18440	18181	22654	1494488	1508070	0.972681627026286	40835	3231690	Bombilactobacillus mellis	Bombilactobacillus	Firm4_1	34_1
26B	H3T43.fna	59.9197335340602	0.948209662459483	0.0115064025553831	1922347	30	28	58	48.1531539422113	0.0347846610308511	0.917853540489828	1	0.0109427495852496	0.987916798200895	0.994323388873366	NA	False	397446	81.5700598320275	0.587142636662905	0.984170769565848	21320	10016	9641	60955	431361	436929	0.980068299484303	70596	1060852	Lactobacillus kullabergensis	Lactobacillus	Firm5_4	37_3
26B	H3T80.fna	45.0123348566696	0.968521637995083	0.0119790235522636	2663671	11	10	30	46.282218387248	0.0283696109231335	0.943402169412063	1	0.0125940365918506	0.989477948500406	0.996923888729932	NA	False	386331	85.3480590478113	0.46730511141899	0.979116092847281	26441	7730	7411	81389	449136	454396	0.973949229952895	88800	1252456	Gilliamella apis	Gilliamella	Gilli_2	53_2
26B	H3T89.fna	13.1244203636463	0.881145233975093	0.0151731708630345	2204615	21	19	5	27.0054666532603	0.0182053690242413	0.515499078070321	0.999990731260659	0.0124842108434971	0.980728162558503	0.991655792418148	NA	False	127906	79.0927008897159	0.447719483387341	0.976994337367974	21902	9483	9171	38011	105963	109161	0.976954222330114	47182	463382	Bifidobacterium asteroides	Bifidobacterium	Bifido_1.3	58_3
26B	H3U49.fna	16.4753285929757	0.649397315487281	0.0123331066350597	2051322	21	19	3	33.1848287275229	0.0231935818854282	0.46451069115429	0.999999519152251	0.0088314250555625	0.971247642625734	0.981259596100586	NA	False	109069	78.1071798586216	0.558380057610268	0.977057094903792	27397	17857	17413	28449	124473	131047	0.97601382323703	45862	459959	Lactobacillus kullabergensis	Lactobacillus	Firm5_4	37_1
26B	H3U87.fna	110.698413451071	0.956755292125317	0.0095301979869101	2066750	3	3	123	79.024680903106	0.0549771132610081	0.905329139954034	1	0.0057193346910899	0.978909073806751	0.987638749412775	NA	False	355819	101.181600757689	0.552050444245896	0.976482357601287	39463	23129	22598	49527	841006	849144	0.99041975946173	72125	2178550	Bifidobacterium choladohabitans	Bifidobacterium	Bifido_1.2	58_5
26B	H3V17.fna	0.143069653222206	0.014710150319988	0.0011499929187726	2687600	8	2	0	3.39787902755767	0.0020732658278622	0.0021774073522844	0.118676482124051	0.0006248098195802	0.971462747778536	0.971975393028024	NA	False	41	71.1707317073171	0.690509091494529	0.978052126200274	167	164	161	16	1433	1473	0.983226875419078	177	6392	Bartonella apis	Bartonella	Bapis	39_4
26B	SALWKB12.fna	0.908068371623996	0.0178528003110112	0.0031212908476941	2438497	34	9	0	12.0505550646189	0.0077277383905617	0.0121837344889084	0.551490031824552	0.0019498193957377	0.98872433524066	0.99108044429485	NA	False	1102	100.590744101633	0.526053485304966	0.993796082939114	335	265	262	192	8633	9489	0.95329479942639	454	36095	Snodgrassella communis/Snodgrassella alvi	Snodgrassella	Snod_bombus	62_1
28B	14B_MAG.27.fa	14.8234924712582	0.92452742238514	0.0071963378182045	2316921	52	52	10	22.8832470575266	0.015067424954315	0.77581367685821	0.999997932445091	0.0106104187103733	0.986099575020626	0.991330175983408	NA	False	55522	63.9478765174165	0.642309892505505	0.990075504927432	24986	15584	15363	29242	128555	132082	0.979616314249222	44605	350006	Snodgrassella sp.	Snodgrassella	unclassified	60_1
28B	22B_MAG.26.fa	106.371552901586	0.993746747645901	0.0161297043233369	2519329	2	2	119	70.7150494261614	0.0445557719336807	0.937438897420702	1	0.0125517015155728	0.971827699931872	0.99202825740764	5.71767787804928	False	1256612	117.548969769507	0.335773238266016	0.962137264242735	66535	18827	17899	113621	979295	997477	0.970423560045208	131520	2392074	Bartonella apis	Bartonella	Bapis	39_6
28B	22B_MAG.3.fa	119.367845633836	0.983981793889622	0.0012943555063004	1980434	8	8	121	29.2286351101018	0.0207780105978403	0.980713318393847	1	0.0010791169684794	0.988466398041847	0.989651628688142	NA	False	25303	100.247203888867	0.876733960181267	0.988554664774885	22401	20099	20015	5986	891762	897212	0.984132926037934	26001	1812665	Commensalibacter	Commensalibacter	Com_1	27_1
28B	25B_MAG.35.fa	4.28224444421587e-05	4.28224444421587e-05	NA	4670448	101	1	0	0.0065579424498969	3.04109222245305e-06	0	3.78115035695181e-05	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	1	11	0.899854421978248	0	291	Klebsiella pneumoniae	Klebsiella	unclassified	20_1
28B	25B_MAG.42.fa	0.0002438429651304	0.0002047867613934	NA	4839180	239	4	0	0.0180307134606519	8.23725762863822e-06	0	0.0002152901599569	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	4	10	0.913293332118	0	389	Klebsiella variicola	Klebsiella	unclassified	20_2
28B	25B_MAG.9.fa	1.51363562876245	0.667278485226008	0.0012379291094764	1051510	75	75	1	1.73714647838931	0.001706278433471	0.0565358389363866	0.737246844608989	0	0.997897322029337	0.998990714574082	NA	False	7	9.42857142857143	1	1	125	60	60	118	6224	6294	0.994792384622924	178	12977	Fructobacillus sp018437235	Fructobacillus	unclassified	6_0
28B	2B_MAG.3.fa	85.9579575022544	0.994561257850642	0.0079356527030186	2517310	4	4	82	40.6693788079098	0.0256370644386953	0.98653642181535	1	0.0068600910626928	0.992954065727155	0.997194994962588	NA	False	429054	97.5837656798445	0.535762873650694	0.971016775200623	17498	6966	6773	53816	823441	829150	0.988093598450588	60589	1959187	Bartonella sp.	Bartonella	unclassified	39_5
28B	31B_MAG.25.fa	9.54972367798724	0.968962313761714	0.008906998475154	1890186	13	13	9	6.63847885397548	0.0048318708483314	0.824827292128923	0.999782302921066	0.0159656945604266	0.985111703911994	0.991417999239294	NA	False	22291	51.9419048046297	0.405038138101345	0.963809625488849	23212	13380	13151	27828	67496	68478	0.980849502780696	40979	155044	Lactobacillus helsingborgensis	Lactobacillus	Firm5_2	38_1
28B	33B_MAG.16.fa	27.2266111552845	0.927906081557697	0.0011865624619613	2652429	19	19	27	16.4826863010602	0.0101278558234989	0.916804182128909	0.999999999963769	0.0047749474245214	0.993135007677573	0.993545410357445	NA	False	16546	106.193158467303	0.585819199960045	0.962523334634364	16694	15696	15617	5650	276910	283119	0.986277897311606	21267	585770	Apibacter sp.	Apibacter	unclassified	40_1
28B	33B_MAG.28.fa	7.74371726274289	0.683519623153529	0.008367887633239	1953050	18	18	3	12.5861072825522	0.0090143722902787	0.404764342950769	0.998927435042971	0.0080911031988461	0.975594699724866	0.981605894816736	NA	False	20830	53.6564570331253	0.57579309340292	0.991496695478919	19293	14541	14321	13825	55374	56529	0.974623357325764	28146	212079	Bifidobacterium asteroides	Bifidobacterium	unclassified	58_4
28B	35B_MAG.14.fa	0.002058478065712	0.0003963928252898	0.0004834671120543	5136319	18	2	0	0.144061654937525	6.35879314657429e-05	0.0001392047495492	0.0018159852318662	0	0.949650349650349	0.949650349650349	NA	False	NA	NA	NA	NA	36	36	36	1	37	53	0.907304582805507	37	597	Klebsiella aerogenes	Klebsiella	unclassified	19_1
28B	35B_MAG.19.fa	0.0010062056171663	0.000545620235308	0	4151239	18	5	0	0.0498882355039596	2.44961437137959e-05	2.96297081425565e-05	0.0008880849788613	0	1	1	NA	False	NA	NA	NA	NA	0	0	0	0	15	32	0.923660411649998	0	616	Kluyvera sp902363335	Kluyvera	unclassified	23_0
28B	35B_MAG.26.fa	0.0211927593117039	0.0093051346174016	0.0003370194764058	4528575	35	20	0	0.273618009064909	0.0001286766829502	0.0008386744174491	0.0185392015114078	0	0.966824644549763	0.966824644549763	NA	False	NA	NA	NA	NA	126	126	126	0	344	397	0.930604382494343	126	1576	Cedecea neteri	Cedecea	unclassified	21_0
28B	40B_MAG.15.fa	9.77146963367872	0.987886021133158	0.0021572325584131	1161303	53	53	10	4.43108742431157	0.0041307497445893	0.89434195898917	0.999821014844645	0	0.999228770982532	0.999865203417671	1.68967776483764	False	180	24.5666666666667	0.835630128042263	1	801	140	139	3732	44175	44357	0.994443000197826	3871	90006	Fructobacillus fructosus	Fructobacillus	unclassified	5_1
28B	48B_MAG.22.fa	1.21826598143257	0.506554992396821	0.0012139404813671	3727388	72	72	1	6.9287574252497	0.0035957843896258	0.0298501256107493	0.658950912895346	0.0004583077060407	0.995640958809308	0.996342000485336	NA	False	795	136.815094339623	0.992568563431696	0.999778715770409	485	407	401	196	17384	18113	0.993869284158782	597	40346	Jejubacter sp.	Jejubacter	unclassified	12_1
28B	48B_MAG.6.fa	0.0080938516115257	0.0054704791238631	0	1953211	11	9	0	0.123569688803139	8.84671843658686e-05	5.7853452596773e-05	0.0071213928231068	0	1	1	NA	False	NA	NA	NA	NA	0	0	0	0	62	62	0.996078166388617	0	124	Bombella mellum	Bombella	unclassified	2_1
28B	49B_MAG.12.fa	1.31754914190162	0.6205719900718	0.0008278184232515	2825084	41	41	1	1.52299497286796	0.000907431947946	0.0423990932658993	0.687576578894747	0	0.998998171663286	0.99945734298428	NA	False	23	16.0869565217391	0.47067196808344	1	120	65	65	104	14412	14534	0.995754341572002	169	30591	Gilliamella sp.	Gilliamella	unclassified	47_1
28B	50B_MAG.25.fa	34.60210504195	0.930972991533505	0.0176682816454553	4653874	100	100	36	16.8790183293013	0.0078410662146063	0.906877367113936	0.999999999999946	0.0190207129111207	0.982516023601982	0.990901536858372	NA	False	1275968	55.5451398467673	0.508472028708703	0.980762532823978	73791	38400	35804	223446	586380	613985	0.971694813638055	259250	1307346	Pantoea agglomerans	Pantoea	unclassified	15_1
28B	56B_MAG.15.fa	2.94858541836391	0.388470149175586	0.0081104702808331	1432473	125	123	0	6.90902700367712	0.005823673360686	0.178684694231584	0.925993394364355	0.0007238217808785	0.973574099179172	0.980516563070155	NA	False	4059	47.1362404533136	0.421159110800012	0.963022438970997	6764	4987	4922	4193	15582	16066	0.971092804436874	9115	51762	Bombilactobacillus sp.	Bombilactobacillus	unclassified	34_2
28B	59B_MAG.11.fa	51.6541310054081	0.882537489860892	0.0025830866335352	1660649	45	45	61	32.0381307132644	0.0249292045465701	0.815152389216505	1	0.0015191213456076	0.983626878395369	0.986314363343828	NA	False	25116	70.8922997292563	0.711326555806614	0.989903429082552	22164	18526	18409	9065	316846	319063	0.984126401071324	27474	703282	Bifidobacterium sp.	Bifidobacterium	unclassified	58_9
28B	59B_MAG.6.fa	0.107206263227158	0.0048564861891581	0.0065146658201149	4780411	13	9	0	5.43168232584789	0.0024849629880658	0.0014615898089097	0.0903206738578645	0.0051375731855153	0.960211821955058	0.966795477315013	NA	False	1114	137.4039497307	0.459924912109817	0.920731494667775	278	232	227	107	1850	1946	0.948560456324688	334	6733	Enterobacter ludwigii	Enterobacter	unclassified	17_1
28B	61B_MAG.9.fa	0.0059060966144102	0.0017263006693516	0.0015458716795995	4449978	17	4	0	0.204491011640087	9.69753408659208e-05	0.0003680917074196	0.0052015083719535	0	0.93528693528693	0.936507936507931	NA	False	NA	NA	NA	NA	106	104	104	5	92	205	0.907268560460766	109	1347	Kosakonia cowanii	Kosakonia	unclassified	24_0
28B	63B_MAG.16.fa	0.0042182086943329	0.0016856895845871	0.0077998898009837	3387931	437	21	0	0.140449645166401	7.73087771966993e-05	0.0002166514016961	0.0037177502671672	0	0.94550408719346	0.946866485013624	NA	False	NA	NA	NA	NA	40	39	39	4	50	116	0.909716389165834	43	2375	Pantoea dispersa	Pantoea	unclassified	25_0
